eventName,eventSource,username,awsRegion,hour,day_of_week,month,is_weekend,is_root,is_error,is_access_denied,is_mfa_false,is_iam_event,is_cloudtrail_event,is_console_login,is_s3_event,is_ec2_event,is_from_unknown_ip,is_us_east_1,risk_score,source_ip_is_real,source_ip_is_service,user_agent_is_console,user_agent_is_cli,user_agent_is_sdk,eventTime,sourceIPAddress,risk_level,user_total_events,user_hour_count,user_dayofweek_count,user_event_count,user_source_count,user_ip_count,user_region_count,global_event_count,global_source_count,global_ip_count,user_unique_ip_count,user_unique_region_count,user_unique_event_count,user_event_ratio,user_source_ratio,user_ip_ratio,user_region_ratio,user_hour_ratio,is_rare_event_for_user,is_rare_source_for_user,is_rare_ip_for_user,is_rare_region_for_user,is_rare_hour_for_user,is_globally_rare_event,is_globally_rare_ip,behavior_risk_score,is_internal_service_ip,is_service_user,is_human_user,is_automation_activity,is_human_activity,is_root_human_activity,is_suspicious_access_denied_human,refined_risk_score,review_priority,prediction,anomaly_score,is_anomaly,strict_automation_user,strict_automation_ip,strict_human_user,strict_automation_activity,strict_human_activity,final_is_human_alert,final_alert_score,final_alert_label
ListBuckets,s3.amazonaws.com,flaws,us-west-2,23,1,5,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,0,2017-05-23 23:11:30+00:00,22.253.222.5,high,16725,62,3068,842,880,1,1390,11259,76117,4,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0831091180866965,0.0037070254110612,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.042729765504349,1,0,0,1,0,1,1,14.272976550434901,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,10,1,10,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-10-15 10:58:13+00:00,192.250.129.147,high,16725,800,3068,842,880,1,13696,11259,76117,1,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0478325859491778,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0422880498941938,1,0,0,1,0,1,1,14.22880498941938,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,10,1,10,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-10-15 10:54:59+00:00,251.217.253.221,high,16725,800,3068,842,880,1,13696,11259,76117,1,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0478325859491778,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0422880498941938,1,0,0,1,0,1,1,14.22880498941938,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,13,1,8,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-08-20 13:23:03+00:00,220.236.252.91,high,16725,109,3068,842,880,1,13696,11259,76117,1,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0065171898355754,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0416635137166127,1,0,0,1,0,1,1,14.16635137166127,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,16,6,1,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-01-20 16:42:03+00:00,223.4.252.252,high,16725,1694,3093,842,880,1,13696,11259,76117,16,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.1012855007473841,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0510603227358167,1,0,0,1,0,1,1,14.10603227358167,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,16,6,2,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-02-25 16:48:48+00:00,250.8.97.88,high,16725,1694,3093,842,880,2,13696,11259,76117,78,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.1012855007473841,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0510603227358167,1,0,0,1,0,1,1,14.10603227358167,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,16,6,2,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-02-25 16:48:55+00:00,250.8.97.88,high,16725,1694,3093,842,880,2,13696,11259,76117,78,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.1012855007473841,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0510603227358167,1,0,0,1,0,1,1,14.10603227358167,high
ListBuckets,s3.amazonaws.com,flaws,us-west-2,7,6,11,1,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2019-11-17 07:26:40+00:00,226.2.254.254,high,16725,86,3093,842,880,1,1390,11259,76117,1,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0831091180866965,0.0051420029895366,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0409389457352038,1,0,0,1,0,1,1,14.09389457352038,high
GetUser,iam.amazonaws.com,flaws,us-east-1,21,4,4,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-04-17 21:12:29+00:00,214.183.254.173,high,16725,3608,437,165,1007,2,13696,2828,50905,2,651,16,34,0.0098654708520179,0.0602092675635276,0.0001195814648729,0.8188938714499253,0.2157249626307922,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0406405759457795,1,0,0,1,0,1,1,14.06405759457795,high
other,iam.amazonaws.com,flaws,us-east-1,19,3,4,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-04-16 19:30:39+00:00,251.11.4.6,high,16725,583,6360,13187,1007,2,13696,155066,50905,2,651,16,34,0.7884603886397609,0.0602092675635276,0.0001195814648729,0.8188938714499253,0.0348579970104633,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0405642891593842,1,0,0,1,0,1,1,14.056428915938419,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,0,2,5,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2017-05-17 00:02:09+00:00,200.226.128.59,high,16725,790,1926,842,880,1,13696,11259,76117,5,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0472346786248131,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0405116516900759,1,0,0,1,0,1,1,14.05116516900759,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,15,5,11,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2017-11-18 15:23:36+00:00,95.22.6.8,high,16725,2637,937,842,880,1,13696,11259,76117,1920,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.1576681614349775,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0496969972145234,1,0,0,1,0,1,1,13.96969972145234,high
ListBuckets,s3.amazonaws.com,flaws,us-west-2,23,5,5,1,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2020-05-09 23:08:09+00:00,4.254.8.218,high,16725,62,937,842,880,1,1390,11259,76117,3,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0831091180866965,0.0037070254110612,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0396873149578368,1,0,0,1,0,1,1,13.968731495783679,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,18,6,8,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-08-02 18:56:31+00:00,255.252.254.148,high,16725,143,3093,842,880,2,13696,11259,76117,133,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0085500747384155,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0495158220824966,1,0,0,1,0,1,1,13.951582208249661,high
ListBuckets,s3.amazonaws.com,flaws,us-west-2,21,4,2,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2020-02-07 21:42:35+00:00,29.5.212.48,high,16725,3608,437,842,880,1,1390,11259,76117,7,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0831091180866965,0.2157249626307922,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0392987774109646,1,0,0,1,0,1,1,13.92987774109646,high
GetUser,iam.amazonaws.com,flaws,us-east-1,20,1,2,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2017-02-28 20:12:49+00:00,8.15.138.213,high,16725,823,3068,165,1007,1,13696,2828,50905,8,651,16,34,0.0098654708520179,0.0602092675635276,5.979073243647235e-05,0.8188938714499253,0.0492077727952167,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0391604083896196,1,0,0,1,0,1,1,13.91604083896196,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,18,6,3,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-03-22 18:24:16+00:00,114.43.245.253,high,16725,143,3093,842,880,2,13696,11259,76117,41,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0085500747384155,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0491188027557186,1,0,0,1,0,1,1,13.91188027557186,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,17,6,10,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-10-21 17:32:49+00:00,233.226.8.202,high,16725,1628,3093,842,880,1,13696,11259,76117,38,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0973393124065769,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0483117506465033,1,0,0,1,0,1,1,13.831175064650331,high
GetUser,iam.amazonaws.com,flaws,us-east-1,16,4,7,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-07-13 16:38:33+00:00,251.215.248.167,high,16725,1694,437,165,1007,2,13696,2828,50905,7,651,16,34,0.0098654708520179,0.0602092675635276,0.0001195814648729,0.8188938714499253,0.1012855007473841,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0382825327290957,1,0,0,1,0,1,1,13.82825327290957,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,10,6,1,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-01-26 10:17:38+00:00,252.121.22.160,high,16725,800,3093,842,880,2,13696,11259,76117,91,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0478325859491778,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0473624248445093,1,0,0,1,0,1,1,13.73624248445093,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,10,6,1,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-01-26 10:16:38+00:00,252.121.22.160,high,16725,800,3093,842,880,2,13696,11259,76117,91,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0478325859491778,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0473624248445093,1,0,0,1,0,1,1,13.73624248445093,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,17,6,5,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-05-05 17:08:36+00:00,5.170.4.1,high,16725,1628,3093,842,880,1,13696,11259,76117,43,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0973393124065769,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0470419143107949,1,0,0,1,0,1,1,13.70419143107949,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,17,6,9,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-09-06 17:12:16+00:00,253.137.3.181,high,16725,1628,3093,842,880,2,13696,11259,76117,53,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0973393124065769,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0470419143107949,1,0,0,1,0,1,1,13.70419143107949,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,17,6,9,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-09-22 17:18:12+00:00,60.240.221.252,high,16725,1628,3093,842,880,1,13696,11259,76117,37,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0973393124065769,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0470419143107949,1,0,0,1,0,1,1,13.70419143107949,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,17,6,3,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2017-03-05 17:27:34+00:00,33.253.162.6,high,16725,1628,3093,842,880,1,13696,11259,76117,13,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0973393124065769,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0466465682300485,1,0,0,1,0,1,1,13.66465682300485,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,14,6,10,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-10-20 14:19:41+00:00,203.76.245.3,high,16725,109,3093,842,880,1,13696,11259,76117,56,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0065171898355754,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0464646686344383,1,0,0,1,0,1,1,13.64646686344383,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,14,6,5,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-05-13 14:36:03+00:00,4.8.249.181,high,16725,109,3093,842,880,1,13696,11259,76117,74,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0065171898355754,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0455932024979977,1,0,0,1,0,1,1,13.55932024979977,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,5,5,3,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-03-09 05:19:11+00:00,252.7.253.137,high,16725,43,937,842,880,1,13696,11259,76117,729,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0025710014947683,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0452806028784598,1,0,0,1,0,1,1,13.52806028784598,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,7,6,3,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-03-24 07:00:30+00:00,178.155.233.198,high,16725,86,3093,842,880,1,13696,11259,76117,40,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0051420029895366,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0451988362643254,1,0,0,1,0,1,1,13.51988362643254,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,16,5,6,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-06-27 16:50:08+00:00,127.3.73.208,high,16725,1694,937,842,880,1,13696,11259,76117,56,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.1012855007473841,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0451834934829972,1,0,0,1,0,1,1,13.51834934829972,high
ListBuckets,s3.amazonaws.com,flaws,eu-west-1,14,2,5,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2017-05-10 14:04:45+00:00,157.6.4.201,high,16725,109,1926,842,880,1,195,11259,76117,9,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0116591928251121,0.0065171898355754,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0350890599102206,1,0,0,1,0,1,1,13.50890599102206,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,11,6,3,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2017-03-05 11:20:27+00:00,9.168.252.8,high,16725,86,3093,842,880,1,13696,11259,76117,22,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0051420029895366,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.044804736763206,1,0,0,1,0,1,1,13.4804736763206,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,12,5,3,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-03-28 12:48:46+00:00,171.170.4.95,high,16725,104,937,842,880,1,13696,11259,76117,57,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0062182361733931,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.044804736763206,1,0,0,1,0,1,1,13.4804736763206,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,22,1,2,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-02-25 22:38:42+00:00,99.6.120.254,high,16725,2754,3068,842,880,1,13696,11259,76117,75,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.1646636771300448,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0447998115158619,1,0,0,1,0,1,1,13.47998115158619,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,21,3,2,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-02-27 21:30:53+00:00,5.5.110.123,high,16725,3608,6360,842,880,1,13696,11259,76117,118,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.2157249626307922,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0447998115158619,1,0,0,1,0,1,1,13.47998115158619,high
GetUser,iam.amazonaws.com,flaws,us-east-1,6,4,10,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-10-02 06:39:41+00:00,9.39.239.225,high,16725,96,437,165,1007,1,13696,2828,50905,1,651,16,34,0.0098654708520179,0.0602092675635276,5.979073243647235e-05,0.8188938714499253,0.0057399103139013,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0347544067398293,1,0,0,1,0,1,1,13.47544067398293,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,13,5,4,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-04-18 13:35:02+00:00,255.171.1.252,high,16725,109,937,842,880,1,13696,11259,76117,9780,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0065171898355754,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0447247684952524,1,0,0,1,0,1,1,13.47247684952524,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,21,2,12,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-12-19 21:17:36+00:00,218.206.236.1,high,16725,3608,1926,842,880,2,13696,11259,76117,106,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.2157249626307922,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0446827456072679,1,0,0,1,0,1,1,13.46827456072679,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,13,5,11,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2019-11-23 13:11:29+00:00,227.252.209.254,high,16725,109,937,842,880,1,13696,11259,76117,49,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0065171898355754,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0446080830920574,1,0,0,1,0,1,1,13.46080830920574,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,11,5,11,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-11-10 11:20:54+00:00,43.254.0.31,high,16725,86,937,842,880,1,13696,11259,76117,190,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0051420029895366,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0446080830920574,1,0,0,1,0,1,1,13.46080830920574,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,22,4,10,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2017-10-06 22:06:26+00:00,146.1.242.155,high,16725,2754,437,842,880,1,13696,11259,76117,41,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.1646636771300448,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0445950496500419,1,0,0,1,0,1,1,13.45950496500419,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,22,4,10,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-10-05 22:42:33+00:00,160.251.176.32,high,16725,2754,437,842,880,1,13696,11259,76117,11,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.1646636771300448,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0445950496500419,1,0,0,1,0,1,1,13.45950496500419,high
ListBuckets,s3.amazonaws.com,flaws,us-west-2,22,1,4,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2019-04-16 22:39:48+00:00,5.254.229.31,high,16725,2754,3068,842,880,1,1390,11259,76117,3,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0831091180866965,0.1646636771300448,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0343672877677724,1,0,0,1,0,1,1,13.43672877677724,high
ListBuckets,s3.amazonaws.com,flaws,us-west-2,21,2,5,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2020-05-27 21:43:36+00:00,5.245.250.4,high,16725,3608,1926,842,880,1,1390,11259,76117,10,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0831091180866965,0.2157249626307922,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0343672877677724,1,0,0,1,0,1,1,13.43672877677724,high
GetUser,iam.amazonaws.com,flaws,us-east-1,7,4,10,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-10-02 07:25:08+00:00,55.169.158.6,high,16725,86,437,165,1007,2,13696,2828,50905,2,651,16,34,0.0098654708520179,0.0602092675635276,0.0001195814648729,0.8188938714499253,0.0051420029895366,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0342871360170815,1,0,0,1,0,1,1,13.42871360170815,high
GetUser,iam.amazonaws.com,flaws,us-east-1,7,4,10,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-10-02 07:25:14+00:00,251.2.248.254,high,16725,86,437,165,1007,2,13696,2828,50905,4,651,16,34,0.0098654708520179,0.0602092675635276,0.0001195814648729,0.8188938714499253,0.0051420029895366,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0342871360170815,1,0,0,1,0,1,1,13.42871360170815,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,1,6,9,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2018-09-23 01:33:46+00:00,237.98.80.167,high,16725,103,3093,842,880,1,13696,11259,76117,11,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0061584454409566,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0442001013769097,1,0,0,1,0,1,1,13.42001013769097,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,8,5,4,1,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2020-04-04 08:05:29+00:00,9.28.141.8,high,16725,78,937,842,880,1,13696,11259,76117,45,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.0046636771300448,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0441327661373415,1,0,0,1,0,1,1,13.413276613734151,high
ListBuckets,s3.amazonaws.com,flaws,eu-west-1,16,1,7,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,1,1,2019-07-30 16:27:07+00:00,190.19.184.9,high,16725,1694,3068,842,880,1,195,11259,76117,1,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.0116591928251121,0.1012855007473841,0,0,1,0,0,0,1,3,0,0,1,0,1,0,1,10,high,-1,-0.0338941310384003,1,0,0,1,0,1,1,13.38941310384003,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,21,4,5,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,1,2017-05-26 21:15:14+00:00,0.255.91.167,high,16725,3608,437,842,880,1,13696,11259,76117,18,651,16,34,0.0503437967115097,0.0526158445440956,5.979073243647235e-05,0.8188938714499253,0.2157249626307922,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0438079336749299,1,0,0,1,0,1,1,13.38079336749299,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,3,4,8,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,0,2020-08-07 03:07:09+00:00,177.5.2.250,high,16725,96,437,842,880,2,13696,11259,76117,26,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0057399103139013,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0437864009133661,1,0,0,1,0,1,1,13.37864009133661,high
ListBuckets,s3.amazonaws.com,flaws,us-east-1,3,4,8,0,0,1,1,1,0,0,0,1,0,0,1,5,1,0,0,1,0,2020-08-07 03:08:27+00:00,177.5.2.250,high,16725,96,437,842,880,2,13696,11259,76117,26,651,16,34,0.0503437967115097,0.0526158445440956,0.0001195814648729,0.8188938714499253,0.0057399103139013,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0437864009133661,1,0,0,1,0,1,1,13.37864009133661,high
other,iam.amazonaws.com,flaws,us-east-1,22,6,5,1,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-05-10 22:09:25+00:00,7.3.1.245,high,16725,2754,3093,13187,1007,1,13696,155066,50905,29,651,16,34,0.7884603886397609,0.0602092675635276,5.979073243647235e-05,0.8188938714499253,0.1646636771300448,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,9,high,-1,-0.0435778151265774,1,0,0,1,0,1,1,13.357781512657741,high
ListBuckets,s3.amazonaws.com,tests3access,us-east-1,20,2,10,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,1,1,2020-10-07 20:27:01+00:00,251.87.244.20,medium,1,1,1,1,1,1,1,11259,76117,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,1,7,0,0,1,0,1,0,0,9,high,-1,-0.0435720993601809,1,0,0,1,0,1,1,13.35720993601809,high
